date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:44	14184/14184	---M--	200	added ('OK')	image/png	etag:%2277634eb78afdf79cbbe4897aa2db546c%22	https://rerollcdn.com/DIABLO4/Paragon/tile_bg_legendary.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Paragon/tile_bg_legendary.png	(from https://d4builds.gg/database/paragon-boards/)
16:07:44	10898/10898	---M--	200	added ('OK')	image/png	etag:%2257361063224227c9da93a35a88b3dbec%22	https://rerollcdn.com/DIABLO4/Paragon/2/Druid_active.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Paragon/2/Druid_active.png	(from https://d4builds.gg/database/paragon-boards/)
16:07:44	11860/11860	---M--	200	added ('OK')	image/png	etag:%222ccaebed0adc4c3588a2f81d0359b60a%22	https://rerollcdn.com/DIABLO4/Paragon/2/Necromancer_active.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Paragon/2/Necromancer_active.png	(from https://d4builds.gg/database/paragon-boards/)
16:07:44	9090/9090	---M--	200	added ('OK')	image/png	etag:%22c517df2b596c89ac8560d18a14e2978b%22	https://rerollcdn.com/DIABLO4/Paragon/2/Rogue_active.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Paragon/2/Rogue_active.png	(from https://d4builds.gg/database/paragon-boards/)
16:07:45	10076/10076	---M--	200	added ('OK')	image/png	etag:%220bda4541511f7521fbd91cbf95942229%22	https://rerollcdn.com/DIABLO4/Paragon/2/Sorcerer_active.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Paragon/2/Sorcerer_active.png	(from https://d4builds.gg/database/paragon-boards/)
16:07:46	1733/1733	---M-Z	200	added ('OK')	application/javascript	etag:%22540ff8af188bd92362dd52887be539b5-ssl%22	https://d4builds.gg/component---src-templates-paragon-glyphs-js-f3d4e014ee7c2d1f5c1c.js	C:/My%20Web%20Sites/cloning/d4builds.gg/component---src-templates-paragon-glyphs-js-f3d4e014ee7c2d1f5c1c.js	(from https://d4builds.gg/database/paragon-glyphs/)
16:07:47	33931/33931	---M-Z	200	added ('OK')	application/json	etag:%22b357678585837e85ede270252e28f20f-ssl%22	https://d4builds.gg/page-data/database/paragon-glyphs/page-data.json	C:/My%20Web%20Sites/cloning/d4builds.gg/page-data/database/paragon-glyphs/page-data.json	(from https://d4builds.gg/database/paragon-glyphs/)
16:07:48	26141/26141	---M-Z	200	added ('OK')	application/javascript	etag:%22519c1ec734bd81b400c345c89258bf9d-ssl%22	https://d4builds.gg/component---src-pages-privacy-js-03169194c3d8cf39553f.js	C:/My%20Web%20Sites/cloning/d4builds.gg/component---src-pages-privacy-js-03169194c3d8cf39553f.js	(from https://d4builds.gg/privacy/)
16:07:48	174/174	---M--	200	added ('OK')	application/json	etag:%22f4f69b46721f4c9834bb8b8eab09e913-ssl%22	https://d4builds.gg/page-data/privacy/page-data.json	C:/My%20Web%20Sites/cloning/d4builds.gg/page-data/privacy/page-data.json	(from https://d4builds.gg/privacy/)
16:07:49	23380/23380	---M-Z	200	added ('OK')	application/javascript	etag:%22e26bc39c89ffe9169f826fd5d8646268-ssl-df%22	https://d4builds.gg/component---src-templates-skill-trees-js-cf76bfebc93cf5af40d0.js	C:/My%20Web%20Sites/cloning/d4builds.gg/component---src-templates-skill-trees-js-cf76bfebc93cf5af40d0.js	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:50	163085/163085	---MCZ	200	added ('OK')	application/json	etag:%22fe1782f262ecdb2b199f2adcb0485584-ssl-df%22	https://d4builds.gg/page-data/skill-trees/barbarian/page-data.json	C:/My%20Web%20Sites/cloning/d4builds.gg/page-data/skill-trees/barbarian/page-data.json	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:50	5656/5656	---M--	200	added ('OK')	image/png	etag:%2245bbd8187652329086f55b78b294b74f%22	https://rerollcdn.com/DIABLO4/SkillTree/connector_small.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/SkillTree/connector_small.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:51	4573/4573	---M--	200	added ('OK')	image/png	etag:%223d6b6c951a73274c5a85109bf215f6ab%22	https://rerollcdn.com/DIABLO4/SkillTree/connector_small_active.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/SkillTree/connector_small_active.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:51	2583/2583	---M--	200	added ('OK')	image/png	etag:%221945bf3434bca0b379427845c0e8e63f%22	https://rerollcdn.com/DIABLO4/SkillTree/connector_small_fill.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/SkillTree/connector_small_fill.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:51	30506/30506	---M--	200	added ('OK')	image/png	etag:%2246cd9b7928bc91dfdd4b88af55039ac7%22	https://rerollcdn.com/DIABLO4/Skills/2/lunging_strike.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/lunging_strike.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:51	29312/29312	---M--	200	added ('OK')	image/png	etag:%22784b4e1a9b09e2fd1337a2c8979dfc83%22	https://rerollcdn.com/DIABLO4/Skills/2/bash.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/bash.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:51	32014/32014	---M--	200	added ('OK')	image/png	etag:%2222e758c766b6909af3caac75b2497be6%22	https://rerollcdn.com/DIABLO4/Skills/2/frenzy.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/frenzy.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:52	30061/30061	---M--	200	added ('OK')	image/png	etag:%22629d68d995ba3c8d0983967453177b84%22	https://rerollcdn.com/DIABLO4/Skills/2/flay.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/flay.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:52	32798/32798	---M--	200	added ('OK')	image/png	etag:%227cfe590a0f8a097bb640ec4476e8a086%22	https://rerollcdn.com/DIABLO4/Skills/2/whirlwind.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/whirlwind.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:52	32674/32674	---M--	200	added ('OK')	image/png	etag:%2231e4a059a25678cfdd2bdc783670fdb1%22	https://rerollcdn.com/DIABLO4/Skills/2/hammer_of_the_ancients.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/hammer_of_the_ancients.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:52	15536/15536	---M--	200	added ('OK')	image/png	etag:%227c2303ad402c49770ef51e31d1e1dd9a%22	https://rerollcdn.com/DIABLO4/Skills/2/pressure_point.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/pressure_point.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:53	32981/32981	---M--	200	added ('OK')	image/png	etag:%22a15d04d98605a28e8ef990b5c7fbfbaf%22	https://rerollcdn.com/DIABLO4/Skills/2/upheaval.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/upheaval.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:53	33998/33998	---M--	200	added ('OK')	image/png	etag:%222c1d90b14066549d0ddac2af987d4f02%22	https://rerollcdn.com/DIABLO4/Skills/2/double_swing.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/double_swing.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:53	15710/15710	---M--	200	added ('OK')	image/png	etag:%220fded677e3a037be90bcfa449c5f7ff5%22	https://rerollcdn.com/DIABLO4/Skills/2/endless_fury.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/endless_fury.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:53	33265/33265	---M--	200	added ('OK')	image/png	etag:%22e76e8c017b19e4a2e09d0ffc339bff65%22	https://rerollcdn.com/DIABLO4/Skills/2/rend.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/rend.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:54	29957/29957	---M--	200	added ('OK')	image/png	etag:%220a0e4d13360b080541785eedacb1e312%22	https://rerollcdn.com/DIABLO4/Skills/2/ground_stomp.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/ground_stomp.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:54	15319/15319	---M--	200	added ('OK')	image/png	etag:%2274c634cfe0c511836b08516ce5ce5845%22	https://rerollcdn.com/DIABLO4/Skills/2/imposing_presence.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/imposing_presence.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:54	16274/16274	---M--	200	added ('OK')	image/png	etag:%22f67f65bf43152d94190661ee3395ea0a%22	https://rerollcdn.com/DIABLO4/Skills/2/martial_vigor.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/martial_vigor.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:54	30661/30661	---M--	200	added ('OK')	image/png	etag:%2211436a7533bdca74a09527200e5b4944%22	https://rerollcdn.com/DIABLO4/Skills/2/rallying_cry.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/rallying_cry.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:54	27281/27281	---M--	200	added ('OK')	image/png	etag:%2260dc5e2411c4a73044242cff94929dc7%22	https://rerollcdn.com/DIABLO4/Skills/2/iron_skin.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/iron_skin.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:54	16314/16314	---M--	200	added ('OK')	image/png	etag:%227341a7f9e4415cb18912f9e5b1c80429%22	https://rerollcdn.com/DIABLO4/Skills/2/outburst.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/outburst.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:55	16030/16030	---M--	200	added ('OK')	image/png	etag:%229375c5736e3cf0abb9bc128bd5c4c4e6%22	https://rerollcdn.com/DIABLO4/Skills/2/tough_as_nails.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/tough_as_nails.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:55	29343/29343	---M--	200	added ('OK')	image/png	etag:%221e036d0c6e69be3b9ade5d21d52f6252%22	https://rerollcdn.com/DIABLO4/Skills/2/challenging_shout.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/challenging_shout.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:55	30807/30807	---M--	200	added ('OK')	image/png	etag:%220fc068aaba175273ba02491f16b16890%22	https://rerollcdn.com/DIABLO4/Skills/2/kick.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/kick.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:55	30558/30558	---M--	200	added ('OK')	image/png	etag:%229f2fefa7858acf847898405368b5a4df%22	https://rerollcdn.com/DIABLO4/Skills/2/war_cry.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/war_cry.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:56	15684/15684	---M--	200	added ('OK')	image/png	etag:%22a85dd37c4d116c477e6bb861e812d706%22	https://rerollcdn.com/DIABLO4/Skills/2/booming_voice.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/booming_voice.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:56	15127/15127	---M--	200	added ('OK')	image/png	etag:%2202d115508fd5219fe76b64f8211290cd%22	https://rerollcdn.com/DIABLO4/Skills/2/raid_leader.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/raid_leader.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:56	16314/16314	---M--	200	added ('OK')	image/png	etag:%2275fa98cd38e7866db6f20b1051b8f080%22	https://rerollcdn.com/DIABLO4/Skills/2/guttural_yell.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/guttural_yell.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:56	33057/33057	---M--	200	added ('OK')	image/png	etag:%224e0fc269416978561f1de8027bd400bc%22	https://rerollcdn.com/DIABLO4/Skills/2/charge.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/charge.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:57	33993/33993	---M--	200	added ('OK')	image/png	etag:%22683dd5643cfdaca5cf98b9d9e2917b4a%22	https://rerollcdn.com/DIABLO4/Skills/2/leap.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/leap.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:57	15975/15975	---M--	200	added ('OK')	image/png	etag:%22553660f11eab947d2081af38171f0c87%22	https://rerollcdn.com/DIABLO4/Skills/2/aggressive_resistance.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/aggressive_resistance.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:57	16052/16052	---M--	200	added ('OK')	image/png	etag:%22d198c24a0b94558eb4cffa71429d0230%22	https://rerollcdn.com/DIABLO4/Skills/2/battle_fervor.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/battle_fervor.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:57	16157/16157	---M--	200	added ('OK')	image/png	etag:%22b527766d4d12ccef2f8d95c19ed7a4e4%22	https://rerollcdn.com/DIABLO4/Skills/2/prolific_fury.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/prolific_fury.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:57	16296/16296	---M--	200	added ('OK')	image/png	etag:%2204624ba09079e6151ddb59127a77667c%22	https://rerollcdn.com/DIABLO4/Skills/2/swiftness.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/swiftness.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:58	15972/15972	---M--	200	added ('OK')	image/png	etag:%22126bb4a6d042d07ce89375dc6e5b29cf%22	https://rerollcdn.com/DIABLO4/Skills/2/quick_impulses.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/quick_impulses.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:58	15989/15989	---M--	200	added ('OK')	image/png	etag:%22315d20456a7a14e50afe1ff7a6a6f721%22	https://rerollcdn.com/DIABLO4/Skills/2/pit_fighter.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/pit_fighter.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:58	16419/16419	---M--	200	added ('OK')	image/png	etag:%2264d4ac5dd686cc7ee0db7a41c1b578b8%22	https://rerollcdn.com/DIABLO4/Skills/2/no_mercy.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/no_mercy.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:58	17045/17045	---M--	200	added ('OK')	image/png	etag:%228123be2c57ec9dea85312ec60f8f24a3%22	https://rerollcdn.com/DIABLO4/Skills/2/slaying_strike.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/slaying_strike.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:59	15355/15355	---M--	200	added ('OK')	image/png	etag:%22a8b7c4dd2f4cd805e6e4cf5de7832157%22	https://rerollcdn.com/DIABLO4/Skills/2/expose_vulnerability.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/expose_vulnerability.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:59	32243/32243	---M--	200	added ('OK')	image/png	etag:%22e2151ada46dfed9425bd7fcede9466ae%22	https://rerollcdn.com/DIABLO4/Skills/2/rupture.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/rupture.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:59	15229/15229	---M--	200	added ('OK')	image/png	etag:%223692cca0c4b46a9f0909dbba3d10b9dc%22	https://rerollcdn.com/DIABLO4/Skills/2/hamstring.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/hamstring.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:59	15516/15516	---M--	200	added ('OK')	image/png	etag:%228f7f5c01d1578eafab2b1c650f3936f3%22	https://rerollcdn.com/DIABLO4/Skills/2/cut_to_the_bone.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/cut_to_the_bone.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:07:59	32941/32941	---M--	200	added ('OK')	image/png	etag:%22f77fc3fa0b267667eb48daa3072d4315%22	https://rerollcdn.com/DIABLO4/Skills/2/steel_grasp.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/steel_grasp.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:00	15823/15823	---M--	200	added ('OK')	image/png	etag:%22817eddf06365d9b68fa782b217a60ed2%22	https://rerollcdn.com/DIABLO4/Skills/2/thick_skin.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/thick_skin.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:00	15451/15451	---M--	200	added ('OK')	image/png	etag:%220ce58d2a079a3a0bc8bbb6071b6684e6%22	https://rerollcdn.com/DIABLO4/Skills/2/defensive_stance.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/defensive_stance.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:00	15712/15712	---M--	200	added ('OK')	image/png	etag:%224f99437cf0daba877640ae9e0571dfd3%22	https://rerollcdn.com/DIABLO4/Skills/2/counteroffensive.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/counteroffensive.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:00	33221/33221	---M--	200	added ('OK')	image/png	etag:%22229870ea78409edf290bf250fcb868c6%22	https://rerollcdn.com/DIABLO4/Skills/2/death_blow.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/death_blow.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:01	30276/30276	---M--	200	added ('OK')	image/png	etag:%22a4ffbc5ad6a7f61d0402946e0e11cc8b%22	https://rerollcdn.com/DIABLO4/Skills/2/call_of_the_ancients.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/call_of_the_ancients.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:01	15167/15167	---M--	200	added ('OK')	image/png	etag:%2281d86cc2aa1133b06349f0fe492ae2ee%22	https://rerollcdn.com/DIABLO4/Skills/2/duelist.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/duelist.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:01	32966/32966	---M--	200	added ('OK')	image/png	etag:%22a5e7b311a0d7885e37592ccc3649832d%22	https://rerollcdn.com/DIABLO4/Skills/2/iron_maelstrom.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/iron_maelstrom.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:01	16088/16088	---M--	200	added ('OK')	image/png	etag:%22eb1ece6daa0acd1d2c2d3e7b9339325d%22	https://rerollcdn.com/DIABLO4/Skills/2/tempered_fury.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/tempered_fury.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:01	16039/16039	---M--	200	added ('OK')	image/png	etag:%221051945aec53c92da15c6440bbcdce9e%22	https://rerollcdn.com/DIABLO4/Skills/2/furious_impulse.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/furious_impulse.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:02	16278/16278	---M--	200	added ('OK')	image/png	etag:%2289dec1bb74ab2ea4b0903d39a9bd7ba0%22	https://rerollcdn.com/DIABLO4/Skills/2/invigorating_fury.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/invigorating_fury.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:02	30197/30197	---M--	200	added ('OK')	image/png	etag:%22d47155420135a9ac5282ce3477ff75cb%22	https://rerollcdn.com/DIABLO4/Skills/2/wrath_of_the_berserker.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/wrath_of_the_berserker.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:02	15805/15805	---M--	200	added ('OK')	image/png	etag:%2204217680c92e1abef7c1d60da589b21a%22	https://rerollcdn.com/DIABLO4/Skills/2/heavy_handed.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/heavy_handed.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:02	15882/15882	---M--	200	added ('OK')	image/png	etag:%22e5f387c2a689ecde1e2e647a27aaa3ad%22	https://rerollcdn.com/DIABLO4/Skills/2/wallop.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/wallop.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:03	14991/14991	---M--	200	added ('OK')	image/png	etag:%2265125df7a2cf36c7f67796e86564b9e6%22	https://rerollcdn.com/DIABLO4/Skills/2/brute_force.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/brute_force.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:03	15624/15624	---M--	200	added ('OK')	image/png	etag:%22a1160e33e0d2dbede0509b51300f8c5f%22	https://rerollcdn.com/DIABLO4/Skills/2/concussion.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/concussion.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:03	16117/16117	---M--	200	added ('OK')	image/png	etag:%22ee8913c66117d35cc55710eececa048f%22	https://rerollcdn.com/DIABLO4/Skills/2/unconstrained.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/unconstrained.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:03	15267/15267	---M--	200	added ('OK')	image/png	etag:%22042432184d7dcfc87ac069add7accb2a%22	https://rerollcdn.com/DIABLO4/Skills/2/walking_arsenal.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/walking_arsenal.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:03	15599/15599	---M--	200	added ('OK')	image/png	etag:%2210c4a6d2318db1bf2ed378fd66c89afc%22	https://rerollcdn.com/DIABLO4/Skills/2/unbridled_rage.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/unbridled_rage.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:04	14908/14908	---M--	200	added ('OK')	image/png	etag:%22c4d1d80db3678f11f23793af16a59105%22	https://rerollcdn.com/DIABLO4/Skills/2/gushing_wounds.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/gushing_wounds.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:04	18710/18710	---M--	200	added ('OK')	image/png	etag:%22b32951cf6dc11b00b4d67eb47f3973ec%22	https://rerollcdn.com/DIABLO4/SkillTree/category_basic.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/SkillTree/category_basic.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:04	35303/35303	---M--	200	added ('OK')	image/png	etag:%22f752df6e0cab13f51e49463580d65037%22	https://rerollcdn.com/DIABLO4/SkillTree/connector_large.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/SkillTree/connector_large.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:04	6706/6706	---M--	200	added ('OK')	image/png	etag:%2225679b0b580e04a1d34cf3b3d1ef364c%22	https://rerollcdn.com/DIABLO4/SkillTree/connector_large_fill.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/SkillTree/connector_large_fill.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:04	11232/11232	---M--	200	added ('OK')	image/png	etag:%22721a626f8782bac07e7482d6bdc58b31%22	https://rerollcdn.com/DIABLO4/SkillTree/count_icon.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/SkillTree/count_icon.png	(from https://d4builds.gg/skill-trees/barbarian/)
16:08:06	166292/166292	---MCZ	200	added ('OK')	application/json	etag:%22b3024b0ff0fd8432368e7496a5a79a66-ssl-df%22	https://d4builds.gg/page-data/skill-trees/druid/page-data.json	C:/My%20Web%20Sites/cloning/d4builds.gg/page-data/skill-trees/druid/page-data.json	(from https://d4builds.gg/skill-trees/druid/)
16:08:06	30570/30570	---M--	200	added ('OK')	image/png	etag:%22abf17b7aa736f5b8697e4a32ceb89764%22	https://rerollcdn.com/DIABLO4/Skills/2/earth_spike.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/earth_spike.png	(from https://d4builds.gg/skill-trees/druid/)
16:08:06	32423/32423	---M--	200	added ('OK')	image/png	etag:%2283f2379025db1febdccbaf33b0e012d3%22	https://rerollcdn.com/DIABLO4/Skills/2/wind_shear.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/wind_shear.png	(from https://d4builds.gg/skill-trees/druid/)
16:08:06	33303/33303	---M--	200	added ('OK')	image/png	etag:%225cbe5644ad3deb98c391ccbef0f0700e%22	https://rerollcdn.com/DIABLO4/Skills/2/storm_strike.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/storm_strike.png	(from https://d4builds.gg/skill-trees/druid/)
16:08:07	31008/31008	---M--	200	added ('OK')	image/png	etag:%22e7543fe320740e6e4ed2d396b362e41e%22	https://rerollcdn.com/DIABLO4/Skills/2/claw.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/claw.png	(from https://d4builds.gg/skill-trees/druid/)
16:08:07	30166/30166	---M--	200	added ('OK')	image/png	etag:%22ce39cd5df7dbef62922f78aab5577061%22	https://rerollcdn.com/DIABLO4/Skills/2/maul.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/maul.png	(from https://d4builds.gg/skill-trees/druid/)
16:08:07	16211/16211	---M--	200	added ('OK')	image/png	etag:%2210933d47deec1cf72ac11a665d32fe8d%22	https://rerollcdn.com/DIABLO4/Skills/2/heart_of_the_wild.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/heart_of_the_wild.png	(from https://d4builds.gg/skill-trees/druid/)
16:08:08	14617/14617	---M--	200	added ('OK')	image/png	etag:%226fc0cd7d80635cbd8609c673b151a2b8%22	https://rerollcdn.com/DIABLO4/Skills/2/abundance.png	C:/My%20Web%20Sites/cloning/rerollcdn.com/DIABLO4/Skills/2/abundance.png	(from https://d4builds.gg/skill-trees/druid/)
